,time,site
172871,2022-08-27,uke4100-08901
56768,2020-09-25,ukk3106-28300
96131,2021-07-27,ukk3103-29100
154221,2022-07-12,ukk4301-21800
22213,2020-07-05,ukk3104-33600
36630,2020-08-08,ukk4306-23000
20322,2020-07-01,ukh1406-10900
171502,2022-08-23,ukk4305-25100
108650,2021-08-26,ukk2201-18750
173239,2022-08-28,ukc2204-05400
133365,2022-05-24,ukj2401-15200
150296,2022-07-03,ukk2201-18800
96790,2021-07-29,ukh1407-10830
105557,2021-08-19,uke2206-07500
103175,2021-08-13,ukj4210-12700
155149,2022-07-15,ukd1203-45700
138737,2022-06-06,ukd4305-43260
168631,2022-08-16,ukd4312-43000
2746,2020-05-20,ukj4210-12750
177741,2022-09-08,ukk3105-30500
11627,2020-06-10,ukk2205-21200
9105,2020-06-04,ukk2206-20400
90996,2021-07-15,ukj3400-18350
52002,2020-09-14,ukj4210-12700
73235,2021-06-03,ukc2104-04300
95618,2021-07-26,ukj4208-13500
63488,2021-05-10,ukk3105-31300
39882,2020-08-16,ukk3104-32550
157259,2022-07-20,ukd4303-41800
131785,2022-05-20,ukk2205-21300
63236,2021-05-10,uke2206-07300
37740,2020-08-11,ukk2302-35500
113108,2021-09-06,ukf3102-09500
32531,2020-07-30,ukh1406-10900
154835,2022-07-14,ukj2401-15100
64522,2021-05-13,ukh1305-10310
167155,2022-08-12,ukk2206-20700
69259,2021-05-24,ukk2102-19400
95693,2021-07-26,ukk3101-26570
161339,2022-07-29,ukk3106-27500
171100,2022-08-22,ukk4306-23000
23427,2020-07-08,ukk2302-35600
183200,2022-09-21,ukk3104-33000
152497,2022-07-08,ukk3106-27400
99141,2021-08-03,ukk4200-23900
96097,2021-07-27,ukk2206-20400
80661,2021-06-20,ukk3105-30800
112136,2021-09-03,ukk4200-24600
75795,2021-06-09,uke1200-08300
33793,2020-08-02,ukh1305-10310
93921,2021-07-22,ukj3400-17600
173245,2022-08-28,ukd1102-44400
35062,2020-08-05,ukh1407-10850
123159,2021-09-30,ukf1400-09750
40691,2020-08-18,ukk2305-35100
112093,2021-09-03,ukk3105-31350
183570,2022-09-22,ukk2205-21500
77740,2021-06-13,ukk3106-27300
177924,2022-09-09,ukf1400-09750
169468,2022-08-18,ukd4303-41800
33707,2020-08-02,ukc2104-04280
45739,2020-08-30,ukk2302-35500
121210,2021-09-25,ukk2101-19160
114475,2021-09-09,ukj4208-13700
167297,2022-08-12,ukk4305-25700
103521,2021-08-14,ukj2201-14400
156423,2022-07-18,ukd5300-41200
62622,2021-05-08,ukk3104-32700
140189,2022-06-09,ukk2201-17300
68425,2021-05-22,ukk2201-18700
69071,2021-05-24,ukd4200-42500
125397,2022-05-05,ukj3400-17900
115220,2021-09-11,ukh1305-10300
134196,2022-05-26,ukj2201-14500
6971,2020-05-30,ukk2101-19100
25841,2020-07-14,ukj2402-15500
174337,2022-08-30,ukk3102-31650
54861,2020-09-21,ukh3311-11300
19339,2020-06-28,ukk4304-34400
65505,2021-05-15,ukk2205-21100
18574,2020-06-27,ukd1203-45675
119379,2021-09-21,uke2206-07000
134586,2022-05-27,ukh1407-10750
89293,2021-07-11,ukj2402-15700
139942,2022-06-08,ukk4306-22700
115971,2021-09-13,ukc2103-04700
44978,2020-08-28,ukk3106-28100
6555,2020-05-29,ukk2102-19200
144589,2022-06-20,ukc1404-05800
69670,2021-05-25,ukk2101-19060
5964,2020-05-28,uke1200-07950
180508,2022-09-15,ukj2201-14550
115788,2021-09-12,ukk2205-21500
66146,2021-05-17,ukd5300-41200
162991,2022-08-02,ukk3104-33000
136740,2022-06-01,ukj2402-15800
123399,2021-09-30,ukk3105-30800
35111,2020-08-05,ukj2403-16100
81895,2021-06-23,ukk3104-32600
79100,2021-06-17,ukc2104-04280
67686,2021-05-20,ukk3106-27500
7964,2020-06-01,ukk4301-21900
100934,2021-08-08,uke1200-08200
49226,2020-09-07,ukk4301-22300
72589,2021-06-01,ukj4210-12750
33548,2020-08-01,ukk3102-28700
184487,2022-09-24,ukk3105-31300
44704,2020-08-28,uke1200-08900
44905,2020-08-28,ukk3101-26560
48283,2020-09-05,ukk3102-28700
122060,2021-09-27,ukk2201-18900
132126,2022-05-21,ukj3400-17500
74757,2021-06-06,ukk3102-31800
77765,2021-06-13,ukk4200-23200
57310,2020-09-27,ukd4200-42500
149565,2022-07-01,ukk3106-32310
124875,2022-05-04,uke2206-07100
51193,2020-09-12,ukk2204-19800
82291,2021-06-24,ukk3102-28500
68729,2021-05-23,ukh3311-11250
33620,2020-08-01,ukk3106-32320
79443,2021-06-17,ukk4200-23400
99096,2021-08-03,ukk3105-30750
1178,2020-05-16,ukk3105-31200
131286,2022-05-19,ukj3400-17700
167829,2022-08-14,ukh1303-10400
43493,2020-08-25,ukh3311-11250
32296,2020-07-29,ukk3103-29200
46018,2020-08-31,ukh3311-11100
10648,2020-06-08,ukh3100-11830
128780,2022-05-13,ukj4208-13400
117088,2021-09-15,ukk3103-30000
24540,2020-07-11,ukh3100-11800
4816,2020-05-25,ukj3400-17800
152715,2022-07-09,ukj2100-14800
148882,2022-06-30,ukh1303-10325
182119,2022-09-19,uke1200-08700
115496,2021-09-11,ukk4301-22300
3367,2020-05-21,ukk4306-22600
177360,2022-09-07,ukk4200-23100
180187,2022-09-14,ukk2201-18750
106099,2021-08-20,ukj4209-12000
96025,2021-07-27,ukj3400-18400
2507,2020-05-19,ukk4305-24800
140279,2022-06-09,ukk3105-31200
11686,2020-06-10,ukk3104-33400
77691,2021-06-13,ukk3102-31900
111267,2021-09-01,ukk3106-28000
42458,2020-08-22,ukk3106-32200
73435,2021-06-03,ukk1202-36000
593,2020-05-15,ukj3304-16850
89686,2021-07-12,uki1101-11910
66052,2021-05-16,ukk4301-22100
59913,2021-05-02,ukh1305-10310
89753,2021-07-12,ukj4208-13600
133985,2022-05-25,ukk3106-32150
30517,2020-07-25,ukj4208-13600
40921,2020-08-19,uke2206-07200
147856,2022-06-27,ukk3105-31100
68530,2021-05-22,ukk3106-28100
177436,2022-09-08,ukc2102-03900
106074,2021-08-20,ukj3400-17800
166541,2022-08-11,uke1200-08700
45045,2020-08-28,ukk4306-22500
170503,2022-08-21,ukk2201-18700
26821,2020-07-16,ukk3103-29000
92455,2021-07-18,ukk4304-34400
147369,2022-06-26,ukk2206-20800
73077,2021-06-02,ukk3102-28800
113253,2021-09-06,ukk2102-19350
130461,2022-05-17,ukj4204-13100
15465,2020-06-19,ukk3104-32600
120328,2021-09-23,ukj3400-18500
136908,2022-06-01,ukk3105-30900
174825,2022-08-31,ukk3106-32300
142683,2022-06-15,ukj4210-12400
186148,2022-09-28,ukk3104-33200
141941,2022-06-13,ukk3104-33000
13974,2020-06-16,uke2206-06900
9905,2020-06-06,ukj4210-12850
21979,2020-07-05,uke2206-07500
97199,2021-07-30,ukh1305-10100
8544,2020-06-03,ukh3100-11850
83340,2021-06-27,uke1200-08800
61948,2021-05-07,ukd4200-42500
186455,2022-09-29,ukj4204-13100
29376,2020-07-22,ukk3105-30400
10520,2020-06-07,ukk4305-26200
120265,2021-09-23,ukh3311-11100
161851,2022-07-31,ukc1404-05900
63167,2021-05-10,ukc1404-05800
105927,2021-08-20,ukc2300-05500
8415,2020-06-02,ukk4305-26200
49487,2020-09-08,ukk2101-19000
141831,2022-06-13,ukj4208-13400
112512,2021-09-04,ukk3105-31350
127097,2022-05-09,ukj4208-13500
161651,2022-07-30,ukk2101-19150
141909,2022-06-13,ukk3101-26700
38597,2020-08-13,ukk3102-28500
161697,2022-07-30,ukk3101-26800
100009,2021-08-05,ukk4305-25300
93914,2021-07-22,ukj3307-16350
158231,2022-07-22,ukj3400-17800
122724,2021-09-29,uke1200-08600
173839,2022-08-29,ukj4210-12450
74629,2021-06-06,ukj2402-15800
15592,2020-06-20,ukc1404-05700
34244,2020-08-03,ukj2100-14900
19055,2020-06-28,ukh1305-10150
152374,2022-07-08,ukj4210-12800
21663,2020-07-04,ukj3400-18400
182285,2022-09-19,ukk2102-19200
15870,2020-06-20,ukk3102-31700
106201,2021-08-20,ukk3104-32900
109471,2021-08-28,ukk2101-19000
67276,2021-05-19,ukk3106-28400
32248,2020-07-29,ukk2204-19800
45070,2020-08-29,ukc2102-03800
47258,2020-09-03,ukh1304-09900
89509,2021-07-11,ukk4200-24500
128705,2022-05-13,ukh3311-11100
161954,2022-07-31,ukh1407-10850
112049,2021-09-03,ukk3102-31900
59428,2021-05-01,ukd1203-45625
171306,2022-08-23,ukj4208-13800
154685,2022-07-14,ukc1101-06200
159279,2022-07-24,ukk4304-34100
136366,2022-05-31,ukj4210-12300
63855,2021-05-11,ukk3102-28500
173958,2022-08-29,ukk3105-31000
14024,2020-06-16,ukh3311-11300
143425,2022-06-17,ukh1406-10900
80013,2021-06-19,ukh1303-10500
84275,2021-06-29,ukj3305-16800
149187,2022-06-30,ukk4305-25000
72087,2021-05-31,ukh3311-11700
30430,2020-07-25,ukh1407-10830
177105,2022-09-07,ukh1305-10310
128963,2022-05-13,ukk4301-22000
33909,2020-08-02,ukk1302-11760
144649,2022-06-20,uke1200-08700
44286,2020-08-27,uke2206-06900
110729,2021-08-31,ukk2101-19020
121508,2021-09-26,ukh1406-11000
430,2020-05-15,ukc1202-06300
123192,2021-09-30,ukh3100-11830
19113,2020-06-28,ukj2403-16100
142300,2022-06-14,ukk2204-19700
1361,2020-05-17,ukh1303-10325
27628,2020-07-18,ukk2206-20300
29682,2020-07-23,ukj4210-12350
95557,2021-07-26,ukj2100-14900
73546,2021-06-03,ukk3105-31400
125773,2022-05-06,ukj2100-14900
108865,2021-08-27,ukd1102-44400
21148,2020-07-03,ukh1303-10325
156911,2022-07-19,ukh3306-11750
148098,2022-06-28,ukj2310-11945
142840,2022-06-15,ukk4200-23400
114797,2021-09-10,ukh1305-10100
138053,2022-06-04,ukj4210-12450
140383,2022-06-10,ukc2101-04250
2662,2020-05-20,ukh3311-11650
109437,2021-08-28,ukj4202-12120
156352,2022-07-17,ukk4305-25800
50458,2020-09-10,ukk3106-32300
18991,2020-06-28,ukd1103-45600
120144,2021-09-23,ukc1202-06300
127199,2022-05-09,ukk3103-31500
96951,2021-07-29,ukk3101-26600
115688,2021-09-12,ukj2402-15650
30567,2020-07-25,ukk2204-20100
109672,2021-08-29,ukc1202-06600
112703,2021-09-05,ukh1305-10125
15078,2020-06-18,ukk3106-27200
63213,2021-05-10,ukd5300-41200
75120,2021-06-07,ukk2101-19160
90934,2021-07-15,ukh3306-11750
186290,2022-09-29,ukc2204-05400
149793,2022-07-02,ukj2403-16000
89888,2021-07-12,ukk3105-31450
5226,2020-05-26,ukj3305-16800
100831,2021-08-07,ukk4301-22300
94082,2021-07-22,ukk3106-27400
157808,2022-07-21,ukj3400-17600
8953,2020-06-04,ukh1305-10300
168782,2022-08-16,ukj4209-12000
73666,2021-06-04,ukd1101-46100
29393,2020-07-22,ukk3106-27300
167507,2022-08-13,ukj4202-12200
76055,2021-06-09,ukk3105-31100
162377,2022-08-01,ukh3100-11780
57880,2020-09-28,ukj4208-13400
23663,2020-07-09,uke2206-07500
7668,2020-06-01,ukf1400-09750
30930,2020-07-26,ukj4202-12150
65695,2021-05-16,ukc2106-04500
111031,2021-09-01,ukh1305-10310
173705,2022-08-29,uke2206-07000
52421,2020-09-15,ukj4210-12630
32275,2020-07-29,ukk3101-26560
95089,2021-07-25,ukf3102-09300
137620,2022-06-03,ukj4208-13300
174715,2022-08-31,ukk2201-18800
54944,2020-09-21,ukj4210-12450
123922,2022-04-28,ukk4301-22100
61551,2021-05-06,uke1200-08700
40440,2020-08-18,ukc2102-03900
158726,2022-07-23,ukk2205-21000
31807,2020-07-28,ukk2101-19030
90324,2021-07-13,ukk3106-32200
78974,2021-06-16,ukk3104-33600
76569,2021-06-11,ukc1202-06400
27647,2020-07-18,ukk3101-26700
184605,2022-09-25,ukc2204-05300
83786,2021-06-28,ukh1303-10650
121310,2021-09-25,ukk3105-31300
142486,2022-06-15,ukc2101-04000
76457,2021-06-10,ukk3104-33360
65260,2021-05-15,ukc1202-06700
25324,2020-07-13,ukd5300-41500
51445,2020-09-13,uke2206-07100
63676,2021-05-11,ukh1304-09850
140068,2022-06-09,ukh3100-11900
134113,2022-05-26,ukd5400-40750
321,2020-05-14,ukk3104-33600
13721,2020-06-15,ukk2201-18900
170647,2022-08-21,ukk4304-34100
88162,2021-07-08,ukk3102-31600
106104,2021-08-20,ukj4210-12500
135551,2022-05-29,ukk2102-19170
28938,2020-07-21,ukk3104-32700
158787,2022-07-23,ukk3104-33500
148150,2022-06-28,ukj4208-13800
18003,2020-06-25,ukk3104-33600
5292,2020-05-26,ukk2102-19200
17766,2020-06-25,uke2206-07200
156144,2022-07-17,ukj4208-13300
58170,2020-09-29,uke1200-08100
110868,2021-08-31,ukk4200-23400
8172,2020-06-02,ukj3305-16700
73816,2021-06-04,ukj3400-18300
135296,2022-05-28,ukk4305-25200
28182,2020-07-19,ukk4304-34450
67992,2021-05-21,ukk2101-19030
180598,2022-09-15,ukk2101-19160
40417,2020-08-17,ukk4306-22800
39311,2020-08-15,ukj2401-15200
117678,2021-09-17,ukd4303-41900
156899,2022-07-19,ukh1407-10750
125221,2022-05-05,ukc1202-06400
58769,2020-09-30,ukk2204-19600
86461,2021-07-04,ukk2206-20500
108587,2021-08-26,ukj3400-17700
162407,2022-08-01,ukj2203-14600
143258,2022-06-16,ukk4200-23100
101617,2021-08-09,ukk3105-31300
2096,2020-05-18,ukk4305-25800
64025,2021-05-12,ukc2204-05300
174831,2022-08-31,ukk3106-32500
172062,2022-08-25,ukh3100-11800
158118,2022-07-22,uke1200-08200
37518,2020-08-11,ukd1203-45650
101760,2021-08-10,ukd4312-43000
50163,2020-09-10,ukd5300-41500
106498,2021-08-21,ukj3400-18300
157762,2022-07-21,uki1101-11910
32972,2020-07-31,ukh3311-11550
148759,2022-06-29,ukk4304-34450
93964,2021-07-22,ukk1202-35800
170808,2022-08-22,ukh3311-11300
10088,2020-06-06,ukk4305-25100
26058,2020-07-14,ukk4200-24000
81145,2021-06-21,ukk4304-34600
51323,2020-09-12,ukk4200-24600
39295,2020-08-15,ukj2100-14800
33861,2020-08-02,ukj3400-17400
45897,2020-08-31,ukc1101-06200
81990,2021-06-23,ukk4305-25100
171474,2022-08-23,ukk4200-23900
59601,2021-05-01,ukj4210-12800
186598,2022-09-29,ukk3106-27300
9835,2020-06-06,ukj2204-13900
87577,2021-07-07,ukh3100-11830
3210,2020-05-21,ukk2206-20300
25316,2020-07-13,ukd4303-41800
123685,2022-04-28,ukj2202-14150
8810,2020-06-03,ukk4301-22300
24177,2020-07-10,ukj3308-17100
83577,2021-06-27,ukk3104-33200
72019,2021-05-31,uke1200-07900
82249,2021-06-24,ukk2102-19450
111492,2021-09-02,ukj2310-11945
28167,2020-07-19,ukk4200-24500
120081,2021-09-22,ukk4100-26400
34259,2020-08-03,ukj2401-15200
16785,2020-06-22,ukk4100-26400
12423,2020-06-12,ukj4210-12450
60743,2021-05-04,ukh1304-09850
36012,2020-08-07,ukk1202-35900
184907,2022-09-25,ukk3105-31250
160524,2022-07-27,ukk4200-23600
132038,2022-05-21,ukf3102-09400
105698,2021-08-19,ukk1202-36000
130099,2022-05-16,ukk2205-21100
88454,2021-07-09,ukj2402-15680
165237,2022-08-08,ukc2203-05200
125018,2022-05-04,ukk1202-35800
155734,2022-07-16,ukj4210-12400
161199,2022-07-29,ukj4208-13600
22967,2020-07-07,ukk2101-19050
131342,2022-05-19,ukk2102-19190
98822,2021-08-03,ukd4303-41800
18400,2020-06-26,ukk3103-28900
117546,2021-09-16,ukk3106-27400
140511,2022-06-10,ukj2201-14500
75259,2021-06-07,ukk4200-24000
76839,2021-06-11,ukk3101-26600
177734,2022-09-08,ukk3104-33600
172973,2022-08-27,ukj3400-18300
105988,2021-08-20,ukh1303-10325
157431,2022-07-20,ukk1202-35800
58649,2020-09-30,ukh3311-11250
41469,2020-08-20,ukj4210-12300
27989,2020-07-19,ukj4208-13400
142389,2022-06-14,ukk3105-31450
143719,2022-06-17,ukk4305-25500
76199,2021-06-10,ukd4305-43550
10154,2020-06-07,ukd1203-45675
110535,2021-08-31,ukc2204-05400
85784,2021-07-03,ukc1101-06100
83887,2021-06-28,ukj4208-13600
104316,2021-08-16,ukh1303-10600
10824,2020-06-08,ukk3103-29100
14170,2020-06-16,ukk3101-26520
106829,2021-08-22,ukh1303-10500
176739,2022-09-06,ukj2403-16100
23538,2020-07-08,ukk4301-21600
2324,2020-05-19,ukj4210-12700
165304,2022-08-08,ukh1303-10500
154667,2022-07-13,ukk4305-25700
40987,2020-08-19,ukj2202-14150
152359,2022-07-08,ukj4208-13700
82324,2021-06-24,ukk3104-33400
59969,2021-05-02,ukj3100-16500
96216,2021-07-27,ukk4301-21700
72318,2021-05-31,ukk4200-23200
20333,2020-07-01,ukh3100-11900
38706,2020-08-13,ukk4304-34410
168906,2022-08-16,ukk3105-31100
120453,2021-09-23,ukk3104-33400
147004,2022-06-25,ukk3105-30200
25041,2020-07-12,ukj4208-13300
2913,2020-05-20,ukk4301-22000
158043,2022-07-21,ukk4306-22500
43838,2020-08-26,ukd4200-42500
49442,2020-09-08,ukj3400-17800
88975,2021-07-10,ukk2206-20500
133165,2022-05-23,ukk4200-24200
26688,2020-07-16,ukj2402-15800
92979,2021-07-20,uke1301-09000
178250,2022-09-09,ukk4305-26300
60314,2021-05-03,ukf3102-09500
143831,2022-06-18,ukh1303-10350
47174,2020-09-03,ukc2102-03700
114689,2021-09-09,ukk4306-22800
174324,2022-08-30,ukk3101-26560
164886,2022-08-07,ukh1304-09800
30630,2020-07-25,ukk3104-33360
146602,2022-06-24,ukk3106-27300
57212,2020-09-26,ukk4200-24000
169231,2022-08-17,ukk2102-19170
6284,2020-05-28,ukk4301-22300
168586,2022-08-16,ukc1404-05800
157687,2022-07-21,ukd5300-41300
127895,2022-05-11,ukj2402-15600
80424,2021-06-20,ukf3102-09300
110378,2021-08-30,ukk3103-29200
37781,2020-08-11,ukk3104-32800
177507,2022-09-08,ukf3102-09400
14494,2020-06-17,ukj3308-17100
144169,2022-06-19,ukc1404-05900
54344,2020-09-20,ukc2203-05200
69823,2021-05-25,ukk4301-22100
80555,2021-06-20,ukk1202-35700
135876,2022-05-30,ukj2100-14900
85452,2021-07-02,ukf3102-09300
160489,2022-07-27,ukk3105-31300
179655,2022-09-13,uki1101-11910
152723,2022-07-09,ukj2202-14150
113046,2021-09-06,ukc2203-05100
13800,2020-06-15,ukk3105-30500
15874,2020-06-20,ukk3103-28900
104300,2021-08-16,uke2206-07500
91799,2021-07-17,ukj2310-11945
28406,2020-07-20,ukj4204-13000
62315,2021-05-07,ukk4306-22900
18844,2020-06-27,ukk3104-33500
49979,2020-09-09,ukk3103-29400
103291,2021-08-13,ukk3105-31200
63375,2021-05-10,ukk1100-36050
177800,2022-09-08,ukk4301-22000
132111,2022-05-21,ukj2403-16000
101714,2021-08-10,ukc1404-05700
38943,2020-08-14,ukj4210-12300
114486,2021-09-09,ukj4210-12630
149932,2022-07-02,ukk3103-30000
133897,2022-05-25,ukk2206-20800
82466,2021-06-25,ukd1102-44200
166534,2022-08-11,uke1200-07900
157587,2022-07-20,ukk4301-21600
116013,2021-09-13,ukd5400-41000
60881,2021-05-04,ukk2201-17200
58779,2020-09-30,ukk2205-21200
83638,2021-06-27,ukk4200-23900
74595,2021-06-06,ukh3311-11250
160338,2022-07-27,ukj3400-17900
15754,2020-06-20,ukj3307-16400
161037,2022-07-29,ukd1103-45200
120175,2021-09-23,ukd1101-46100
164004,2022-08-05,ukd5400-40750
180015,2022-09-14,uke1200-08800
33855,2020-08-02,ukj3307-16300
172478,2022-08-26,ukh1407-10800
91346,2021-07-16,ukh3100-11780
10028,2020-06-06,ukk3106-27400
8745,2020-06-03,ukk3105-30200
145997,2022-06-23,ukj2402-15500
46472,2020-09-01,ukj2402-15650
117267,2021-09-16,ukd5400-40750
52778,2020-09-16,ukj2204-14000
175129,2022-09-01,ukk2102-19350
166783,2022-08-11,ukk3104-33350
50993,2020-09-12,ukd4200-42100
80876,2021-06-21,ukh3100-11902
3461,2020-05-22,ukf3102-09300
134019,2022-05-25,ukk4304-34100
98428,2021-08-02,uke2206-06900
147924,2022-06-27,ukk4305-25000
139036,2022-06-06,ukk3106-32100
58506,2020-09-29,ukk4305-25400
132769,2022-05-22,ukk4305-25100
128441,2022-05-12,ukk3102-28500
30869,2020-07-26,ukh3311-11650
102385,2021-08-11,ukk2206-20700
72919,2021-06-02,ukh3311-11250
119840,2021-09-22,ukh3100-11830
130296,2022-05-17,ukc2204-05400
152983,2022-07-09,ukk4305-25700
47761,2020-09-04,ukj3400-18100
49786,2020-09-09,ukh1305-10100
7696,2020-06-01,ukh1407-10830
31808,2020-07-28,ukk2101-19050
54951,2020-09-21,ukj4210-12800
58934,2020-09-30,ukk4305-26100
146852,2022-06-25,ukj3305-16700
14475,2020-06-17,ukj2402-15600
157183,2022-07-19,ukk4305-24700
35610,2020-08-06,ukk2201-18700
3085,2020-05-21,uki1101-11910
141953,2022-06-13,ukk3105-30300
43067,2020-08-24,ukh3100-11900
166937,2022-08-12,ukd1203-45700
170451,2022-08-21,ukj3400-18600
63487,2021-05-10,ukk3105-31250
168368,2022-08-15,ukj4210-12630
63773,2021-05-11,ukj4208-13400
17268,2020-06-24,ukc1101-06100
15495,2020-06-19,ukk3105-31350
66002,2021-05-16,ukk3105-31300
63786,2021-05-11,ukj4210-12600
38906,2020-08-14,ukj3305-16800
69415,2021-05-24,ukk4304-34800
23495,2020-07-08,ukk3105-31400
177590,2022-09-08,ukj3307-16400
29965,2020-07-24,uke1200-08300
161688,2022-07-30,ukk2305-35000
150975,2022-07-05,uke2206-07500
116809,2021-09-15,ukc2103-04700
167744,2022-08-14,ukc1404-05800
40833,2020-08-18,ukk4305-26300
4603,2020-05-24,ukk4304-34300
11253,2020-06-09,ukk3103-31500
39053,2020-08-14,ukk3104-33600
50023,2020-09-09,ukk3106-27400
104149,2021-08-15,ukk3106-32100
27974,2020-07-19,ukj3400-18100
116836,2021-09-15,ukd4200-42300
160823,2022-07-28,ukk2204-19600
45808,2020-08-30,ukk3105-31400
4733,2020-05-25,ukh1303-10600
67049,2021-05-19,ukh3100-11902
182049,2022-09-19,ukc1101-06000
3994,2020-05-23,ukj4208-13600
143835,2022-06-18,ukh1303-10650
50614,2020-09-11,ukf3102-09400
2847,2020-05-20,ukk3104-33600
175609,2022-09-02,ukk3103-29400
88937,2021-07-10,ukk1202-35900
131821,2022-05-20,ukk3103-29000
47564,2020-09-03,ukk4305-25800
68145,2021-05-21,ukk4301-21900
14931,2020-06-18,ukj4202-12120
68499,2021-05-22,ukk3104-33600
183416,2022-09-22,ukh1305-10125
75002,2021-06-07,ukh1407-10830
69340,2021-05-24,ukk3105-30100
28685,2020-07-21,ukd4303-41900
91880,2021-07-17,ukk2101-19160
90039,2021-07-13,uke1200-08100
142034,2022-06-13,ukk4305-25400
167834,2022-08-14,ukh1304-09850
107733,2021-08-24,ukj2403-16100
3983,2020-05-23,ukj3400-18600
33428,2020-08-01,ukj2407-15400
91597,2021-07-16,ukk4200-23700
144935,2022-06-20,ukk3106-32320
50864,2020-09-11,ukk3106-27300
32595,2020-07-30,ukj3308-16900
54637,2020-09-20,ukk3105-30500
142888,2022-06-15,ukk4306-22600
42217,2020-08-22,ukh1407-10800
145633,2022-06-22,ukj4210-12600
133615,2022-05-24,ukk4305-25500
151988,2022-07-07,ukk2204-20200
113504,2021-09-07,uke1200-08200
96203,2021-07-27,ukk4200-23400
162412,2022-08-01,ukj2310-11945
139063,2022-06-06,ukk4301-21600
19599,2020-06-29,ukk2101-19050
91137,2021-07-15,ukk3105-30900
123079,2021-09-30,ukc1202-06500
162260,2022-07-31,ukk4307-33900
60136,2021-05-02,ukk3105-31300
29557,2020-07-23,uke2206-07500
50398,2020-09-10,ukk3103-29100
62477,2021-05-08,ukj2402-15700
86313,2021-07-04,ukh1407-10750
92020,2021-07-17,ukk4200-24100
45165,2020-08-29,ukh1407-10830
104118,2021-08-15,ukk3105-30200
69091,2021-05-24,uke1200-08300
39152,2020-08-14,ukk4306-22600
71065,2021-05-28,ukk4200-23600
112897,2021-09-05,ukk3103-29900
57097,2020-09-26,ukk2205-21500
14131,2020-06-16,ukk2102-19170
109887,2021-08-29,ukk1202-35900
170720,2022-08-22,ukd1103-44800
131367,2022-05-19,ukk2206-20400
79319,2021-06-17,ukk2201-18700
119552,2021-09-21,ukk2204-20100
104151,2021-08-15,ukk3106-32200
44759,2020-08-28,ukh3311-11500
151858,2022-07-07,ukh3100-11904
102388,2021-08-11,ukk2302-35500
95773,2021-07-26,ukk3106-32310
143253,2022-06-16,ukk3106-32340
152074,2022-07-07,ukk3106-27200
163612,2022-08-04,ukf3102-09300
67219,2021-05-19,ukk3103-29000
166075,2022-08-10,ukc2203-04800
129582,2022-05-15,ukj2402-15700
68443,2021-05-22,ukk2206-20400
116015,2021-09-13,uke1200-07950
155279,2022-07-15,ukj3308-17100
84506,2021-06-29,ukk4305-25300
176498,2022-09-05,ukk3106-27700
78866,2021-06-16,ukj4210-12350
159521,2022-07-25,ukj4210-12300
160705,2022-07-28,ukh3311-11500
147125,2022-06-26,ukc2103-04700
57588,2020-09-27,ukk3105-30800
33445,2020-08-01,ukj3400-17900
142784,2022-06-15,ukk3104-33200
141682,2022-06-13,ukd4303-41800
50846,2020-09-11,ukk3105-30300
66168,2021-05-17,uke2206-07200
118091,2021-09-18,ukd1203-45700
16687,2020-06-22,ukk2206-20800
64965,2021-05-14,uki1101-11910
169580,2022-08-18,ukj2403-16000
141775,2022-06-13,ukj2201-14550
17583,2020-06-24,ukk3104-33650
103466,2021-08-14,ukf1400-09750
136166,2022-05-31,ukc1202-06650
60209,2021-05-02,ukk4305-25800
42512,2020-08-22,ukk4305-25800
21737,2020-07-04,ukk2206-20600
101843,2021-08-10,ukj2100-14950
185458,2022-09-27,ukd1103-45920
100467,2021-08-07,ukc2103-04600
173633,2022-08-29,ukc1202-06400
41634,2020-08-20,ukk4200-23900
